category,name,price,previous_price,price_for_two,new,best,sale,url 
Babolat,Babolat Pure Aero VS Racket x2,339,90 €,529,90 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_VS_Racket_x2/descpageRCQBA-PAVDOU-EN.html
Babolat,Babolat Pure Aero VS Racket (SINGLE),174,91 €,269,95 €,-1,0,0,1https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_VS_Racket_SINGLE/descpageRCQBA-PAVSIN-EN.html
Babolat,Babolat Pure Aero Plus Racket,199,90 €,249,95 €,-1,0,1,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Plus_Racket/descpageRCQBA-BPAPR-EN.html
Babolat,Babolat Pure Aero Team Racket,159,90 €,219,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Team_Racket/descpageRCQBA-BPART-EN.html
Babolat,Babolat Pure Aero Super Lite Racket,134,90 €,189,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Super_Lite_Racket/descpageRCQBA-BPASLR-EN.html
Babolat,Babolat Pure Aero Tour Racket,199,90 €,259,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Tour_Racket/descpageRCQBA-BPATRR-EN.html
Babolat,Babolat Pure Aero Lite Racket,163,90 €,204,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Aero_Lite_Racket/descpageRCQBA-BPARL-EN.html
Babolat,Babolat Pure Drive Racket ,197,90 €,219,95 €,182,90 €,0,1,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_Racket_/descpageRCQBA-BRPDR-EN.html
Babolat,Babolat Pure Drive Plus Racket ,199,90 €,219,95 €,182,95 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_Plus_Racket_/descpageRCQBA-BRPDP-EN.html
Babolat,Babolat Pure Drive Tour Racket ,204,89 €,229,95 €,184,95 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_Tour_Racket_/descpageRCQBA-BRPDT-EN.html
Babolat,Babolat Pure Drive Team Racket ,179,90 €,199,95 €,162,95 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_Team_Racket_/descpageRCQBA-BRPTE-EN.html
Babolat,Babolat Pure Drive Lite Racket ,169,90 €,189,95 €,154,95 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_Lite_Racket_/descpageRCQBA-BRPDL-EN.html
Babolat,Babolat Pure Drive Super Lite Racket ,179,90 €,-1,161,89 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_Super_Lite_Racket_/descpageRCQBA-BRPDSL-EN.html
Babolat,Babolat Pure Drive 107 Racket ,199,90 €,199,95 €,179,90 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_107_Racket_/descpageRCQBA-BRPD17-EN.html
Babolat,Babolat Pure Drive 110 Racket ,199,90 €,199,95 €,179,90 €,1,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_110_Racket_/descpageRCQBA-BRPD11-EN.html
Babolat,Babolat Pure Drive VS Racket x2,369,90 €,499,90 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_VS_Racket_x2/descpageRCQBA-PDVS-EN.html
Babolat,Babolat Pure Drive VS Racket (SINGLE),179,90 €,260,00 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Drive_VS_Racket_SINGLE/descpageRCQBA-PDVSING-EN.html
Babolat,Babolat Pure Strike 16x19 Racket,184,95 €,229,95 €,166,41 €,0,1,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_16x19_Racket/descpageRCQBA-PS1619-EN.html
Babolat,Babolat Pure Strike 18x20 Racket,184,95 €,229,95 €,166,41 €,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_18x20_Racket/descpageRCQBA-PS1820-EN.html
Babolat,Babolat Pure Strike Tour Racket,189,89 €,239,95 €,179,01 €,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Tour_Racket/descpageRCQBA-BPSTTO-EN.html
Babolat,Babolat Pure Strike 100 Racket,174,91 €,219,95 €,157,41 €,0,1,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_100_Racket/descpageRCQBA-BPSTRI-EN.html
Babolat,Babolat Pure Strike Team Racket,167,90 €,209,95 €,156,90 €,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Team_Racket/descpageRCQBA-BPSTRT-EN.html
Babolat,Babolat Pure Strike Lite Racket,159,90 €,199,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_Lite_Racket/descpageRCQBA-BPSTLI-EN.html
Babolat,Babolat Pure Strike EVO Racket,119,99 €,149,95 €,-1,0,0,0https://www.tenniswarehouse-europe.com/Babolat_Pure_Strike_EVO_Racket/descpageRCQBA-PSEVO-EN.html
