name,prices,sale_tag,url
head gravity mp lite racquet,"[177.92, 220.0, 167.9]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_MP_Lite_Racket/descpageRCHEAD-HRGML-EN.html
head gravity lite racquet,"[157.95, 200.0, 149.9]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_Lite_Racket/descpageRCHEAD-HRGL-EN.html
nike air max volley photon dust/fuchsia women's shoe,"[71.9, 89.99, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Volley_Photon_Dust_Fuchsia_Womens_Shoe/descpageWSNIKEH-NWAMVPF-EN.html
babolat logo jumbo wristbands,"[6.89, 8.0, 0]",New,https://www.tenniswarehouse-europe.com/Babolat_Logo_Jumbo_Wristbands/descpageQBA-BABJW21-EN.html
babolat logo wristbands,"[5.9, 7.0, 0]",New,https://www.tenniswarehouse-europe.com/Babolat_Logo_Wristbands/descpageQBA-BABW21-EN.html
volkl v-feel v8 pro,"[186.91, 220.0, 169.9]",,https://www.tenniswarehouse-europe.com/Volkl_V-Feel_V8_Pro/descpageRCVOLKLGH-VKLV8-EN.html
volkl v-feel v1 mp racquet,"[199.9, 250.0, 189.89]",,https://www.tenniswarehouse-europe.com/Volkl_V-Feel_V1_MP_Racket/descpageRCVOLKLGH-VF1MP-EN.html
tecnifibre t-rebound 270 tempo3 racquet,"[112.9, 149.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_270_Tempo3_Racket/descpageRCTECNIH-TR3270-EN.html
tecnifibre t-rebound 260 tempo3 racquet,"[134.9, 179.99, 122.95]",Sale,https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_260_Tempo3_Racket/descpageRCTECNIH-TR3260-EN.html
tecnifibre t-rebound 255 tempo3 racquet,"[94.9, 119.99, 87.44]",,https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_255_Tempo3_Racket/descpageRCTECNIH-TR3255-EN.html
prokennex ki q+30 (260g) racquet,"[214.9, 239.0, 203.14]",New,https://www.tenniswarehouse-europe.com/ProKennex_Ki_Q30_260g_Racket/descpageRCWESTGUT-Q30KI6-EN.html
prokennex ki q+tour pro (325g) racquet,"[178.89, 199.0, 169.15]",New,https://www.tenniswarehouse-europe.com/ProKennex_Ki_QTour_Pro_325g_Racket/descpageRCWESTGUT-QTKIP2-EN.html
prokennex ki q+tour pro (315g) racquet,"[178.89, 199.0, 169.15]",New,https://www.tenniswarehouse-europe.com/ProKennex_Ki_QTour_Pro_315g_Racket/descpageRCWESTGUT-QTKIM0-EN.html
wilson clash 100 pro (tour) silver racquet,"[219.9, 260.0, 209.89]",New,https://www.tenniswarehouse-europe.com/Wilson_Clash_100_Pro_Tour_Silver_Racket/descpageRCWILSON-WCC1PS-EN.html
nike men's paris slam crew,"[58.91, 65.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Paris_Slam_Crew/descpageMANIKEA-NIPSC-EN.html
dunlop srixon cx 200 ls (290g) racquets,"[171.9, 214.95, 154.71]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_200_LS_290g_Rackets/descpageRCDUNHGER-D200LS-EN.html
dunlop srixon cx 400 tour (300g) racquets,"[188.9, 209.95, 170.91]",New,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_400_Tour_300g_Rackets/descpageRCDUNHGER-D400T-EN.html
dunlop srixon cx 400 (285g) racquets,"[170.9, 209.95, 159.95]",New,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_400_285g_Rackets/descpageRCDUNHGER-DS400R-EN.html
dunlop srixon cx 200 tour 18x20,"[130.0, 239.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_200_Tour_18x20/descpageRCDUNHGER-DSCX2H-EN.html
dunlop srixon cx 200 tour 16x19 (310g) racquet,"[119.95, 239.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_200_Tour_16x19_310g_Racket/descpageRCDUNHGER-CX2H16-EN.html
nike boy's basic victory crew,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Victory_Crew/descpageNIKEA-NIBBAVC-EN.html
yonex vcore game 100 (270g) racquets,"[159.9, 189.9, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Game_100_270g_Rackets/descpageRCYONEX-VCGA27-EN.html
yonex vcore ace (260g) racquets,"[99.89, 119.9, 0]",New,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Ace_260g_Rackets/descpageRCYONEX-VCAC25-EN.html
yonex vcore 98 (285g) racquets,"[119.99, 259.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Yonex_VCORE_98_285g_Rackets/descpageRCYONEX-VCP98-EN.html
prince ripstick 100 (280g) racquet,"[204.85, 229.95, 184.4]",New,https://www.tenniswarehouse-europe.com/Prince_Ripstick_100_280g_Racket_/descpageRCPRINCEH-PRIPSL-EN.html
prince ripstick 100 (300g) racquet,"[204.85, 229.95, 184.4]",New,https://www.tenniswarehouse-europe.com/Prince_Ripstick_100_300g_Racket_/descpageRCPRINCEH-PRIPS-EN.html
prince synergy 98 (305g) racquet,"[188.96, 209.95, 170.05]",New,https://www.tenniswarehouse-europe.com/Prince_Synergy_98_305g_Racket/descpageRCPRINCEH-PSYNG-EN.html
prince phantom 93p (14x18) racquet,"[189.89, 249.95, 0]",,https://www.tenniswarehouse-europe.com/Prince_Phantom_93P_14x18_Racket/descpageRCPRINCEH-P1493P-EN.html
head gravity s racquet,"[169.9, 210.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Gravity_S_Racket/descpageRCHEAD-HRGS-EN.html
head graphene 360+ radical pro racquet,"[224.9, 270.0, 220.41]",Best Seller,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Radical_Pro_Racket/descpageRCHEAD-HRRP-EN.html
head graphene 360+ radical mp racquet,"[194.9, 250.0, 184.9]",New,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Radical_MP_Racket/descpageRCHEAD-HRRMP-EN.html
head graphene 360+ radical s racquet,"[179.9, 210.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Radical_S_Racket/descpageRCHEAD-HRRS-EN.html
head graphene 360+ radical lite racquet,"[159.9, 200.0, 149.9]",New,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Radical_Lite_Racket/descpageRCHEAD-HRRL-EN.html
nike air max volley white/copa/cimson tint women's shoe,"[71.9, 89.99, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Volley_White_Copa_Cimson_Tint_Womens_Shoe/descpageWSNIKEH-NWAMVWC-EN.html
nike air max volley white/silver women's shoe,"[71.9, 89.99, 0]",,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Volley_White_Silver_Womens_Shoe/descpageWSNIKEH-NWAMVWS-EN.html
nike air max volley black/metallic women's shoe,"[69.9, 89.99, 0]",,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Volley_Black_Metallic_Womens_Shoe/descpageWSNIKEH-NWAMVBM-EN.html
nike vapor lite dark raisin/copa women's shoe,"[62.91, 69.99, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Vapor_Lite_Dark_Raisin_Copa_Womens_Shoe/descpageWSNIKEH-NVLWRC-EN.html
volkl v-feel 10 (300g) racquet,"[179.9, 260.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Volkl_V-Feel_10_300g_Racket/descpageRCVOLKLGH-VF10L-EN.html
volkl v-feel 10 (320g) racquet,"[156.9, 260.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Volkl_V-Feel_10_320g_Racket/descpageRCVOLKLGH-VF10H-EN.html
volkl v-feel 8 racquet (315g),"[179.9, 240.0, 169.9]",,https://www.tenniswarehouse-europe.com/Volkl_V-Feel_8_Racket_315g/descpageRCVOLKLGH-VF8315-EN.html
volkl v-feel 8 racquet (285g),"[199.9, 240.0, 189.89]",,https://www.tenniswarehouse-europe.com/Volkl_V-Feel_8_Racket_285g/descpageRCVOLKLGH-VF8285-EN.html
tecnifibre tflash (300) ces racquet,"[149.9, 209.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_TFlash_300_CES_Racket/descpageRCTECNIH-TF30C-EN.html
tecnifibre tflash (285) ces racquet,"[125.9, 179.99, 0]",Sale,https://www.tenniswarehouse-europe.com/Tecnifibre_TFlash_285_CES_Racket/descpageRCTECNIH-TF85C-EN.html
tecnifibre tflash (255) ces racquet,"[99.99, 139.99, 0]",Sale,https://www.tenniswarehouse-europe.com/Tecnifibre_TFlash_255_CES_Racket/descpageRCTECNIH-TF255C-EN.html
tecnifibre tfight 26 team junior racquet,"[50.0, 54.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_26_Team_Junior_Racket/descpageRCTECNIH-TRTF26T-EN.html
tecnifibre tfight 25 team junior racquet,"[44.99, 49.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_25_Team_Junior_Racket/descpageRCTECNIH-TRTF25T-EN.html
tecnifibre tfight 24 team junior racquet,"[39.98, 44.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_24_Team_Junior_Racket/descpageRCTECNIH-TRTF24T-EN.html
prokennex ki q+tour (300g) racquet,"[178.89, 199.0, 169.15]",New,https://www.tenniswarehouse-europe.com/ProKennex_Ki_QTour_300g_Racket/descpageRCWESTGUT-QTKI30-EN.html
prokennex ki black ace (315g) racquet,"[205.89, 229.0, 182.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_Black_Ace_315g_Racket_/descpageRCWESTGUT-315PBA-EN.html
prokennex ki black ace (300g) racquet,"[205.89, 229.0, 182.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_Black_Ace_300g_Racket_/descpageRCWESTGUT-300PBA-EN.html
prokennex ki black ace (285g) racquet,"[205.89, 229.0, 182.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_Black_Ace_285g_Racket_/descpageRCWESTGUT-285PBA-EN.html
prokennex ki 5 (300g) racquet,"[169.9, 189.0, 151.92]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_5_300g_Racket_/descpageRCWESTGUT-300KI5-EN.html
prokennex ki 5 (320g) racquet,"[169.9, 189.0, 0]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_5_320g_Racket_/descpageRCWESTGUT-320KI5-EN.html
wilson clash 100 silver racquet,"[219.9, 260.0, 0]",Reduced,https://www.tenniswarehouse-europe.com/Wilson_Clash_100_Silver_Racket/descpageRCWILSON-WRC10SI-EN.html
wilson clash 100l silver racquet,"[214.9, 240.0, 203.89]",New,https://www.tenniswarehouse-europe.com/Wilson_Clash_100L_Silver_Racket/descpageRCWILSON-WRC1LS-EN.html
wilson clash 100 reverse racquet,"[179.9, 250.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Clash_100_Reverse_Racket/descpageRCWILSON-WRC100R-EN.html
wilson clash 100 racquet,"[178.89, 250.0, 0]",Best Seller,https://www.tenniswarehouse-europe.com/Wilson_Clash_100_Racket/descpageRCWILSON-WC100R-EN.html
wilson clash 100 pro (tour) racquet,"[169.9, 250.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Wilson_Clash_100_Pro_Tour_Racket/descpageRCWILSON-WCTR-EN.html
nike men's paris slam polo,"[63.9, 70.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Paris_Slam_Polo/descpageMANIKEA-NPASP-EN.html
nike men's paris slam short,"[53.9, 60.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Paris_Slam_Short/descpageMANIKEA-NIPASS-EN.html
nike girl's basic victory tank,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Basic_Victory_Tank/descpageNIKEA-NIGBVIT-EN.html
dunlop srixon cx 200+,"[144.89, 229.95, 0]",,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_200/descpageRCDUNHGER-CX2HP-EN.html
dunlop srixon cx 200 (305g) racquet,"[119.9, 229.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_200_305g_Racket/descpageRCDUNHGER-CX2H-EN.html
dunlop srixon cx 400,"[99.89, 199.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_400/descpageRCDUNHGER-CX4H-EN.html
dunlop srixon cx 200 ls,"[119.99, 214.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Srixon_CX_200_LS/descpageRCDUNHGER-CX2HLS-EN.html
dunlop fx 500 tour racquet,"[179.9, 199.95, 169.9]",New,https://www.tenniswarehouse-europe.com/Dunlop_FX_500_Tour_Racket/descpageRCDUNHGER-FX500T-EN.html
dunlop men's club line crew,"[23.89, 29.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_Mens_Club_Line_Crew/descpageMADUNAGER-DM19CLC-EN.html
nike boy's summer victory crew,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Summer_Victory_Crew/descpageNIKEA-NIBSUVC-EN.html
nike boy's summer rafa crew,"[31.91, 35.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Summer_Rafa_Crew/descpageNIKEA-NIBSRAC-EN.html
yonex vcore game (270g) racquets,"[99.99, 189.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Game_270g_Rackets/descpageRCYONEX-VCPGA-EN.html
yonex ezone 98 tour (315g) racquet,"[199.9, 249.9, 189.89]",New,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98_Tour_315g_Racket/descpageRCYONEX-YEZ98T-EN.html
yonex ezone 98 (305g) racquet,"[169.9, 249.9, 0]",Best Seller,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98_305g_Racket/descpageRCYONEX-305YEZ-EN.html
yonex ezone 98l (285g) racquet,"[174.91, 239.9, 0]",Sale,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98L_285g_Racket/descpageRCYONEX-YE98L2-EN.html
nike women's paris advantage slam tank,"[48.91, 55.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Paris_Advantage_Slam_Tank/descpageWANIKEA-NWPAST-EN.html
roger federer autographed uniqlo hat blue/red,"[350.0, 0, 0]",,https://www.tenniswarehouse-europe.com/Roger_Federer_Autographed_Uniqlo_Hat_Blue_Red/descpageRFF-RFAUQHBR-EN.html
prince phantom 93p (18x20) racquet,"[187.5, 249.95, 168.69]",,https://www.tenniswarehouse-europe.com/Prince_Phantom_93P_18x20_Racket/descpageRCPRINCEH-PP93P-EN.html
prince phantom 97p racquet,"[179.9, 239.95, 169.9]",New,https://www.tenniswarehouse-europe.com/Prince_Phantom_97P_Racket/descpageRCPRINCEH-PP97P-EN.html
prince phantom 100p racquet,"[164.94, 239.95, 0]",,https://www.tenniswarehouse-europe.com/Prince_Phantom_100P_Racket/descpageRCPRINCEH-PPP10-EN.html
prince phantom 100x 18x20 racquet,"[184.9, 239.95, 168.69]",,https://www.tenniswarehouse-europe.com/Prince_Phantom_100X_18x20_Racket/descpageRCPRINCEH-PPX182-EN.html
puma men's team polo,"[29.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Puma_Mens_Team_Polo/descpageMAPUMAA-PUMMTP-EN.html
head graphene 360+ speed pro (black) racquet,"[199.9, 270.0, 191.9]",New,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_Pro_Black_Racket/descpageRCHEAD-HRSPB-EN.html
head graphene 360+ speed mp (black) racquet,"[199.9, 250.0, 0]",New,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_MP_Black_Racket/descpageRCHEAD-HRSMB-EN.html
head graphene 360+ speed pro racquet,"[189.89, 270.0, 0]",Best Seller,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_Pro_Racket/descpageRCHEAD-H3SPRO-EN.html
head graphene 360+ speed mp racquet,"[189.89, 250.0, 0]",Sale,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_MP_Racket/descpageRCHEAD-H3SMIP-EN.html
head graphene 360+ speed s racquet,"[144.96, 210.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_S_Racket/descpageRCHEAD-H3SSMA-EN.html
nike vapor lite white/purple/copa women's shoe,"[64.9, 69.99, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Vapor_Lite_White_Purple_Copa_Womens_Shoe/descpageWSNIKEH-NVLWWP-EN.html
nike vapor lite black/bronze women's shoe,"[55.91, 69.99, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Vapor_Lite_Black_Bronze_Womens_Shoe/descpageWSNIKEH-NVLWBB-EN.html
nike air max vapor wing ms white/fuchsia women's shoe,"[44.9, 69.99, 0]",Sale,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Vapor_Wing_MS_White_Fuchsia_Womens_Shoe/descpageWSNIKEH-NVWWWF-EN.html
babolat bandana,"[8.9, 10.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Bandana/descpageQBA-BABA20-EN.html
tecnifibre tfight 26 tour junior racquet,"[79.99, 89.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_26_Tour_Junior_Racket/descpageRCTECNIH-TRTFTJ-EN.html
tecnifibre tfight 25 tour junior racquet,"[76.48, 84.99, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_TFight_25_Tour_Junior_Racket/descpageRCTECNIH-TRTF25J-EN.html
tecnifibre bullit 25 rs junior racquet,"[16.9, 25.95, 0]",Sale,https://www.tenniswarehouse-europe.com/Tecnifibre_Bullit_25_RS_Junior_Racket/descpageRCTECNIH-TB25J-EN.html
tecnifibre t-rebound 25 junior racquet,"[23.89, 26.95, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_25_Junior_Racket/descpageRCTECNIH-TTR25JR-EN.html
prokennex ki 5 (280g) racquet,"[169.9, 189.0, 151.92]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_5_280g_Racket_/descpageRCWESTGUT-280KI5-EN.html
prokennex ki 5 (260g) racquet,"[169.9, 189.0, 151.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_5_260g_Racket_/descpageRCWESTGUT-260KI5-EN.html
prokennex ki 10 (305g) racquet,"[139.9, 199.0, 0]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_10_305g_Racket_/descpageRCWESTGUT-305KIP-EN.html
wilson clash 100 ul racquet,"[159.9, 200.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Clash_100_UL_Racket/descpageRCWILSON-WC100U-EN.html
wilson clash 100l racquet,"[145.95, 230.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Clash_100L_Racket/descpageRCWILSON-WC100L-EN.html
wilson clash 108 racquet,"[199.9, 230.0, 0]",,https://www.tenniswarehouse-europe.com/Wilson_Clash_108_Racket/descpageRCWILSON-WC108R-EN.html
tennis warehouse men's circle t-shirt,"[11.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Tennis_Warehouse_Mens_Circle_T-Shirt/descpageMATWUS-TWMCTS-EN.html
atp world tour linear logo t-shirt,"[19.9, 0, 0]",,https://www.tenniswarehouse-europe.com/ATP_World_Tour_Linear_Logo_T-Shirt/descpageMAATPTOUR-ATPLLTS-EN.html
nike men's paris court t-shirt,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Paris_Court_T-Shirt/descpageMANIKEA-NIPACTS-EN.html
nike men's london court t-shirt,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_London_Court_T-Shirt/descpageMANIKEA-NILNCTS-EN.html
nike men's paris clay t-shirt,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Mens_Paris_Clay_T-Shirt/descpageMANIKEA-NIPACYT-EN.html
nike girl's summer victory tank,"[22.9, 25.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Girls_Summer_Victory_Tank/descpageNIKEA-NIGSVIT-EN.html
dunlop fx 500 racquet,"[159.9, 189.95, 149.9]",Best Seller,https://www.tenniswarehouse-europe.com/Dunlop_FX_500_Racket/descpageRCDUNHGER-FX500R-EN.html
dunlop fx 500 ls racquet,"[164.9, 179.95, 149.9]",New,https://www.tenniswarehouse-europe.com/Dunlop_FX_500_LS_Racket/descpageRCDUNHGER-LSFX5D-EN.html
dunlop fx 500 lite racquet,"[139.9, 164.95, 129.9]",Sale,https://www.tenniswarehouse-europe.com/Dunlop_FX_500_Lite_Racket/descpageRCDUNHGER-FX500L-EN.html
nike boy's basic flex ace short,"[26.88, 30.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Boys_Basic_Flex_Ace_Short/descpageNIKEA-NBFFACS-EN.html
yonex ezone 100 (300g) racquet,"[169.9, 249.9, 0]",Best Seller,https://www.tenniswarehouse-europe.com/Yonex_EZONE_100_300g_Racket/descpageRCYONEX-YE100-EN.html
yonex ezone 100l (285g) racquet,"[169.9, 239.9, 0]",,https://www.tenniswarehouse-europe.com/Yonex_EZONE_100L_285g_Racket/descpageRCYONEX-YE10LI-EN.html
yonex ezone 100 sl (270g) racquet,"[169.9, 229.9, 0]",,https://www.tenniswarehouse-europe.com/Yonex_EZONE_100_SL_270g_Racket/descpageRCYONEX-100270-EN.html
nike women's paris advantage slam top,"[58.91, 65.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Paris_Advantage_Slam_Top/descpageWANIKEA-NWPASTP-EN.html
nike women's paris advantage slam skirt,"[58.91, 65.0, 0]",New,https://www.tenniswarehouse-europe.com/Nike_Womens_Paris_Advantage_Slam_Skirt/descpageWANIKEA-NWPASSK-EN.html
roger federer rf foundation one million nike t-shirt,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Roger_Federer_RF_Foundation_One_Million_Nike_T-Shirt/descpageMARFF-RFF16TS-EN.html
roger federer rf foundation center logo nike t-shirt,"[35.01, 0, 0]",,https://www.tenniswarehouse-europe.com/Roger_Federer_RF_Foundation_Center_Logo_Nike_T-Shirt/descpageMARFF-RFF14TS-EN.html
prince phantom 100x (290g) racquet,"[184.9, 239.95, 168.69]",,https://www.tenniswarehouse-europe.com/Prince_Phantom_100X_290g_Racket/descpageRCPRINCEH-PPX290-EN.html
prince phantom 100x (305g) racquet,"[179.9, 239.95, 168.69]",Best Seller,https://www.tenniswarehouse-europe.com/Prince_Phantom_100X_305g_Racket/descpageRCPRINCEH-PPX35-EN.html
puma men's team woven short,"[24.89, 0, 0]",,https://www.tenniswarehouse-europe.com/Puma_Mens_Team_Woven_Short/descpageMAPUMAA-PUMMTS-EN.html
puma men's team jacket,"[49.9, 0, 0]",,https://www.tenniswarehouse-europe.com/Puma_Mens_Team_Jacket/descpageMAPUMAA-PUMMTJ-EN.html
head graphene 360+ speed mp lite racquet,"[169.9, 220.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_MP_Lite_Racket/descpageRCHEAD-H3SMPL-EN.html
head graphene 360+ speed lite racquet,"[135.95, 200.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_Lite_Racket/descpageRCHEAD-H3SLIT-EN.html
head graphene 360+ speed pwr racquet,"[189.89, 250.0, 0]",,https://www.tenniswarehouse-europe.com/Head_Graphene_360_Speed_PWR_Racket/descpageRCHEAD-H3SPWR-EN.html
nike air max vapor wing ms grey/navy women's shoe,"[44.9, 69.99, 0]",Sale,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Vapor_Wing_MS_Grey_Navy_Womens_Shoe/descpageWSNIKEH-NVWWGN-EN.html
nike air max vapor wing ms black/pink women's shoe,"[44.9, 69.99, 0]",Sale,https://www.tenniswarehouse-europe.com/Nike_Air_Max_Vapor_Wing_MS_Black_Pink_Womens_Shoe/descpageWSNIKEH-NVWBKPI-EN.html
babolat women's visor,"[11.9, 15.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Womens_Visor/descpageQBA-BAWV-EN.html
babolat adult's basic logo hat,"[13.9, 15.0, 0]",,https://www.tenniswarehouse-europe.com/Babolat_Adults_Basic_Logo_Hat/descpageQBA-BABLOH-EN.html
tecnifibre t-rebound 21 junior racquet,"[19.9, 22.95, 0]",,https://www.tenniswarehouse-europe.com/Tecnifibre_T-Rebound_21_Junior_Racket/descpageRCTECNIH-TTR21JR-EN.html
prokennex ki 15 (300g) racquet,"[178.89, 199.0, 159.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_15_300g_Racket_/descpageRCWESTGUT-300KIP-EN.html
prokennex ki 15 (280g) racquet,"[178.89, 199.0, 159.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_15_280g_Racket_/descpageRCWESTGUT-280KIP-EN.html
prokennex ki 15 (260g) racquet,"[178.89, 199.0, 159.9]",,https://www.tenniswarehouse-europe.com/ProKennex_Ki_15_260g_Racket_/descpageRCWESTGUT-260KIP-EN.html
prokennex ki q+ tour pro (315g) racquet,"[119.99, 199.0, 0]",Sale,https://www.tenniswarehouse-europe.com/ProKennex_Ki_Q_Tour_Pro_315g_Racket/descpageRCWESTGUT-PK15TP-EN.html
prokennex ki q+ tour pro (325g) racquet,"[119.99, 199.0, 0]",Sale,https://www.tenniswarehouse-europe.com/ProKennex_Ki_Q_Tour_Pro_325g_Racket/descpageRCWESTGUT-PK25TP-EN.html
